Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
436239,1336,9/3/2014 11:47,Harry Bridges Plaza (Ferry Building),50,9/3/2014 12:09,5th at Howard,57,321,Subscriber,94901
436238,283,9/3/2014 11:45,Embarcadero at Folsom,51,9/3/2014 11:50,Mechanics Plaza (Market at Battery),75,270,Subscriber,94115
436235,172,9/3/2014 11:45,Market at 4th,76,9/3/2014 11:48,Market at Sansome,77,214,Subscriber,94122
436234,368,9/3/2014 11:43,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 11:49,2nd at Folsom,62,526,Subscriber,94107
436231,412,9/3/2014 11:41,Howard at 2nd,63,9/3/2014 11:48,Embarcadero at Folsom,51,331,Subscriber,94105
436229,548,9/3/2014 11:40,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 11:49,Powell Street BART,39,320,Subscriber,94117
436228,1235,9/3/2014 11:37,Harry Bridges Plaza (Ferry Building),50,9/3/2014 11:57,Embarcadero at Sansome,60,524,Subscriber,94709
436227,6412,9/3/2014 11:36,Powell Street BART,39,9/3/2014 13:23,Embarcadero at Vallejo,48,469,Customer,
436226,18557,9/3/2014 11:36,Market at 4th,76,9/3/2014 16:45,Market at 4th,76,306,Customer,31100
436221,18593,9/3/2014 11:36,Market at 4th,76,9/3/2014 16:45,Market at 4th,76,334,Customer,31100
436220,6485,9/3/2014 11:35,Powell Street BART,39,9/3/2014 13:23,Embarcadero at Vallejo,48,402,Customer,
436219,649,9/3/2014 11:34,2nd at Townsend,61,9/3/2014 11:45,Harry Bridges Plaza (Ferry Building),50,321,Subscriber,94403
436214,216,9/3/2014 11:32,Mechanics Plaza (Market at Battery),75,9/3/2014 11:35,Temporary Transbay Terminal (Howard at Beale),55,344,Subscriber,94107
436213,224,9/3/2014 11:32,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 11:35,2nd at Townsend,61,513,Subscriber,94107
436212,412,9/3/2014 11:31,5th at Howard,57,9/3/2014 11:38,Commercial at Montgomery,45,598,Subscriber,94610
436210,194,9/3/2014 11:31,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 11:34,Townsend at 7th,65,416,Subscriber,94709
436209,133,9/3/2014 11:31,Paseo de San Antonio,7,9/3/2014 11:33,MLK Library,11,110,Customer,95037
436208,847,9/3/2014 11:30,Powell at Post (Union Square),71,9/3/2014 11:44,Harry Bridges Plaza (Ferry Building),50,492,Customer,nil
436207,999,9/3/2014 11:27,Powell at Post (Union Square),71,9/3/2014 11:44,Harry Bridges Plaza (Ferry Building),50,652,Customer,nil
436206,472,9/3/2014 11:27,5th at Howard,57,9/3/2014 11:35,Market at 10th,67,581,Subscriber,94114
436205,513,9/3/2014 11:27,Beale at Market,56,9/3/2014 11:35,Powell Street BART,39,469,Subscriber,94105
436204,187,9/3/2014 11:26,Mechanics Plaza (Market at Battery),75,9/3/2014 11:29,Harry Bridges Plaza (Ferry Building),50,622,Subscriber,94121
436203,169,9/3/2014 11:26,Evelyn Park and Ride,30,9/3/2014 11:29,Mountain View Caltrain Station,28,700,Subscriber,94087
436199,1015,9/3/2014 11:24,Powell Street BART,39,9/3/2014 11:41,Market at 4th,76,67,Subscriber,94107
436194,613,9/3/2014 11:21,Golden Gate at Polk,59,9/3/2014 11:32,Market at Sansome,77,578,Subscriber,94102
436192,402,9/3/2014 11:21,Temporary Transbay Terminal (Howard at Beale),55,9/3/2014 11:28,Mechanics Plaza (Market at Battery),75,344,Subscriber,94107
436190,182,9/3/2014 11:19,Market at Sansome,77,9/3/2014 11:22,Beale at Market,56,469,Subscriber,94105
436189,967,9/3/2014 11:19,Broadway St at Battery St,82,9/3/2014 11:35,5th at Howard,57,388,Subscriber,94107
436188,369,9/3/2014 11:16,Market at Sansome,77,9/3/2014 11:23,2nd at South Park,64,361,Subscriber,94588
436187,353,9/3/2014 11:15,Market at Sansome,77,9/3/2014 11:21,Embarcadero at Folsom,51,587,Subscriber,94549
436186,560,9/3/2014 11:14,San Francisco City Hall,58,9/3/2014 11:23,Market at 4th,76,530,Subscriber,94108
436185,835,9/3/2014 11:13,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 11:27,Market at 10th,67,629,Customer,91106
436177,391,9/3/2014 11:07,2nd at Folsom,62,9/3/2014 11:14,Market at 4th,76,450,Subscriber,94107
436176,175,9/3/2014 11:03,Santa Clara at Almaden,4,9/3/2014 11:06,Arena Green / SAP Center,14,182,Subscriber,95113
436174,512,9/3/2014 11:03,Powell Street BART,39,9/3/2014 11:12,2nd at Folsom,62,265,Subscriber,94133
436172,208,9/3/2014 11:01,Embarcadero at Folsom,51,9/3/2014 11:04,Temporary Transbay Terminal (Howard at Beale),55,16,Subscriber,94107
436170,530,9/3/2014 11:00,Market at Sansome,77,9/3/2014 11:09,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94107
436167,707,9/3/2014 10:56,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 11:08,Temporary Transbay Terminal (Howard at Beale),55,514,Subscriber,94107
436166,297,9/3/2014 10:52,Market at Sansome,77,9/3/2014 10:57,2nd at South Park,64,567,Subscriber,94131
436164,4498,9/3/2014 10:49,Harry Bridges Plaza (Ferry Building),50,9/3/2014 12:04,Mechanics Plaza (Market at Battery),75,501,Customer,95404
436163,376,9/3/2014 10:49,Harry Bridges Plaza (Ferry Building),50,9/3/2014 10:55,2nd at Townsend,61,589,Customer,94941
436162,562,9/3/2014 10:48,Market at 4th,76,9/3/2014 10:58,Townsend at 7th,65,534,Subscriber,94133
436160,355,9/3/2014 10:47,Mechanics Plaza (Market at Battery),75,9/3/2014 10:53,5th at Howard,57,581,Subscriber,94107
436158,545,9/3/2014 10:46,Post at Kearny,47,9/3/2014 10:55,San Francisco Caltrain 2 (330 Townsend),69,320,Subscriber,94105
436152,922,9/3/2014 10:45,Grant Avenue at Columbus Avenue,73,9/3/2014 11:00,Market at 10th,67,269,Subscriber,94133
436149,598,9/3/2014 10:43,Davis at Jackson,42,9/3/2014 10:53,2nd at Townsend,61,358,Subscriber,94123
436148,428,9/3/2014 10:43,Powell at Post (Union Square),71,9/3/2014 10:50,Market at 10th,67,281,Subscriber,94108
436147,234,9/3/2014 10:42,2nd at Folsom,62,9/3/2014 10:46,2nd at South Park,64,418,Subscriber,94107
436146,387,9/3/2014 10:41,Steuart at Market,74,9/3/2014 10:47,2nd at Townsend,61,189,Subscriber,94544
436145,2729,9/3/2014 10:40,Post at Kearny,47,9/3/2014 11:26,Post at Kearny,47,709,Customer,94112
436144,204,9/3/2014 10:40,Steuart at Market,74,9/3/2014 10:43,Mechanics Plaza (Market at Battery),75,581,Subscriber,94121
436141,476,9/3/2014 10:38,Embarcadero at Sansome,60,9/3/2014 10:45,Spear at Folsom,49,522,Subscriber,94111
436140,175,9/3/2014 10:34,Steuart at Market,74,9/3/2014 10:37,Davis at Jackson,42,85,Subscriber,94551
436139,140,9/3/2014 10:31,Temporary Transbay Terminal (Howard at Beale),55,9/3/2014 10:34,Howard at 2nd,63,431,Subscriber,94501
436138,206,9/3/2014 10:31,Paseo de San Antonio,7,9/3/2014 10:34,San Jose Civic Center,3,647,Customer,11106
436137,368,9/3/2014 10:30,Grant Avenue at Columbus Avenue,73,9/3/2014 10:36,Market at Sansome,77,100,Subscriber,94104
436136,564,9/3/2014 10:29,Powell at Post (Union Square),71,9/3/2014 10:38,San Francisco Caltrain 2 (330 Townsend),69,416,Subscriber,94108
436135,794,9/3/2014 10:27,Townsend at 7th,65,9/3/2014 10:40,Temporary Transbay Terminal (Howard at Beale),55,527,Subscriber,94107
436134,448,9/3/2014 10:28,2nd at South Park,64,9/3/2014 10:35,2nd at Folsom,62,418,Subscriber,94107
436133,720,9/3/2014 10:27,Mechanics Plaza (Market at Battery),75,9/3/2014 10:39,Embarcadero at Sansome,60,389,Subscriber,94111
436132,541,9/3/2014 10:26,Powell at Post (Union Square),71,9/3/2014 10:35,Broadway St at Battery St,82,388,Subscriber,94109
436125,328,9/3/2014 10:24,Beale at Market,56,9/3/2014 10:30,Embarcadero at Vallejo,48,384,Subscriber,94111
436120,489,9/3/2014 10:24,Harry Bridges Plaza (Ferry Building),50,9/3/2014 10:32,Embarcadero at Folsom,51,270,Subscriber,94121
436113,853,9/3/2014 10:20,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 10:34,Embarcadero at Vallejo,48,300,Subscriber,94404
436112,222,9/3/2014 10:19,Steuart at Market,74,9/3/2014 10:23,Harry Bridges Plaza (Ferry Building),50,501,Subscriber,94121
436111,165,9/3/2014 10:19,Post at Kearny,47,9/3/2014 10:22,Washington at Kearny,46,357,Subscriber,94920
436108,349,9/3/2014 10:17,2nd at South Park,64,9/3/2014 10:22,Market at 4th,76,338,Subscriber,94102
436107,559,9/3/2014 10:16,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 10:25,Post at Kearny,47,709,Subscriber,94002
436106,342,9/3/2014 10:15,Temporary Transbay Terminal (Howard at Beale),55,9/3/2014 10:21,5th at Howard,57,330,Subscriber,94107
436104,251,9/3/2014 10:14,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 10:19,Townsend at 7th,65,350,Subscriber,94066
436102,346,9/3/2014 10:14,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 10:20,2nd at South Park,64,313,Subscriber,94107
436101,518,9/3/2014 10:14,Embarcadero at Sansome,60,9/3/2014 10:22,Temporary Transbay Terminal (Howard at Beale),55,33,Subscriber,94105
436099,563,9/3/2014 10:12,2nd at Townsend,61,9/3/2014 10:22,Embarcadero at Folsom,51,537,Subscriber,95014
436097,539,9/3/2014 10:11,Clay at Battery,41,9/3/2014 10:20,Powell Street BART,39,402,Subscriber,94110
436096,484,9/3/2014 10:10,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2014 10:18,Mechanics Plaza (Market at Battery),75,490,Customer,94104
436095,363,9/3/2014 10:09,2nd at Townsend,61,9/3/2014 10:15,Temporary Transbay Terminal (Howard at Beale),55,431,Subscriber,94107
436094,481,9/3/2014 10:08,Civic Center BART (7th at Market),72,9/3/2014 10:16,Market at Sansome,77,212,Subscriber,94028
436093,338,9/3/2014 10:07,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 10:12,5th at Howard,57,462,Subscriber,94158
436092,335,9/3/2014 10:06,San Francisco City Hall,58,9/3/2014 10:11,Powell Street BART,39,333,Subscriber,94102
436091,578,9/3/2014 10:02,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 10:11,Harry Bridges Plaza (Ferry Building),50,270,Subscriber,95113
436090,772,9/3/2014 10:02,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 10:15,Market at 4th,76,542,Subscriber,95050
436087,488,9/3/2014 10:01,Market at Sansome,77,9/3/2014 10:10,2nd at Townsend,61,607,Customer,80129
436086,302,9/3/2014 10:00,Mechanics Plaza (Market at Battery),75,9/3/2014 10:05,Commercial at Montgomery,45,325,Subscriber,94704
436085,344,9/3/2014 9:59,Steuart at Market,74,9/3/2014 10:05,Embarcadero at Sansome,60,580,Subscriber,94612
436084,756,9/3/2014 9:59,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 10:12,Market at 10th,67,310,Subscriber,94402
436083,666,9/3/2014 9:59,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 10:10,Powell Street BART,39,280,Subscriber,94401
436082,181,9/3/2014 9:59,Civic Center BART (7th at Market),72,9/3/2014 10:02,Market at 10th,67,479,Subscriber,94112
436081,530,9/3/2014 9:59,2nd at Townsend,61,9/3/2014 10:07,5th at Howard,57,109,Subscriber,94107
436080,795,9/3/2014 9:58,Embarcadero at Sansome,60,9/3/2014 10:11,2nd at Townsend,61,434,Subscriber,94133
436079,491,9/3/2014 9:57,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2014 10:06,Market at 10th,67,468,Subscriber,94107
436078,366,9/3/2014 9:56,Embarcadero at Bryant,54,9/3/2014 10:02,San Francisco Caltrain 2 (330 Townsend),69,300,Subscriber,94105
436077,271,9/3/2014 9:56,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2014 10:00,Market at Sansome,77,484,Subscriber,94024
436076,1514,9/3/2014 9:55,Powell Street BART,39,9/3/2014 10:20,San Francisco City Hall,58,509,Customer,nil
436075,1542,9/3/2014 9:55,Powell Street BART,39,9/3/2014 10:20,San Francisco City Hall,58,530,Customer,nil
436074,818,9/3/2014 9:53,Harry Bridges Plaza (Ferry Building),50,9/3/2014 10:06,San Francisco Caltrain (Townsend at 4th),70,709,Subscriber,94901
436073,420,9/3/2014 9:53,Harry Bridges Plaza (Ferry Building),50,9/3/2014 10:00,Embarcadero at Sansome,60,33,Subscriber,94131
436072,491,9/3/2014 9:52,San Jose City Hall,10,9/3/2014 10:01,San Jose Diridon Caltrain Station,2,23,Subscriber,95112
436071,408,9/3/2014 9:52,Harry Bridges Plaza (Ferry Building),50,9/3/2014 9:59,Embarcadero at Sansome,60,482,Subscriber,94015
436070,539,9/3/2014 9:52,Harry Bridges Plaza (Ferry Building),50,9/3/2014 10:01,2nd at Townsend,61,409,Subscriber,94960
436069,309,9/3/2014 9:52,Harry Bridges Plaza (Ferry Building),50,9/3/2014 9:57,Howard at 2nd,63,382,Subscriber,94947
436068,500,9/3/2014 9:52,Washington at Kearny,46,9/3/2014 10:00,Powell Street BART,39,265,Subscriber,94133
436067,498,9/3/2014 9:51,Civic Center BART (7th at Market),72,9/3/2014 9:59,Townsend at 7th,65,527,Subscriber,94551
436066,563,9/3/2014 9:51,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 10:00,Post at Kearny,47,320,Subscriber,94105
436065,23231,9/3/2014 9:49,5th at Howard,57,9/3/2014 16:16,Yerba Buena Center of the Arts (3rd @ Howard),68,566,Subscriber,95123
436064,335,9/3/2014 9:47,Mountain View Caltrain Station,28,9/3/2014 9:52,Castro Street and El Camino Real,32,680,Subscriber,94123
436063,903,9/3/2014 9:46,2nd at Townsend,61,9/3/2014 10:01,Powell Street BART,39,67,Subscriber,94107
436062,319,9/3/2014 9:46,2nd at Townsend,61,9/3/2014 9:51,Temporary Transbay Terminal (Howard at Beale),55,359,Subscriber,94404
436060,337,9/3/2014 9:46,Mezes Park,83,9/3/2014 9:52,Redwood City Caltrain Station,22,692,Subscriber,94086
436058,252,9/3/2014 9:46,Mountain View Caltrain Station,28,9/3/2014 9:50,Mountain View City Hall,27,217,Subscriber,94114
436057,544,9/3/2014 9:46,San Salvador at 1st,8,9/3/2014 9:55,San Jose City Hall,10,127,Subscriber,95070
436056,953,9/3/2014 9:38,Golden Gate at Polk,59,9/3/2014 9:54,Temporary Transbay Terminal (Howard at Beale),55,535,Subscriber,94109
436055,237,9/3/2014 9:44,Market at Sansome,77,9/3/2014 9:48,Yerba Buena Center of the Arts (3rd @ Howard),68,322,Subscriber,94024
436054,488,9/3/2014 9:44,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:52,2nd at Folsom,62,448,Subscriber,94070
436052,854,9/3/2014 9:43,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:57,Temporary Transbay Terminal (Howard at Beale),55,362,Subscriber,94086
436051,425,9/3/2014 9:42,Embarcadero at Bryant,54,9/3/2014 9:49,San Francisco Caltrain 2 (330 Townsend),69,526,Subscriber,94105
436050,253,9/3/2014 9:41,San Antonio Caltrain Station,29,9/3/2014 9:46,San Antonio Shopping Center,31,178,Subscriber,94103
436049,788,9/3/2014 9:41,Palo Alto Caltrain Station,34,9/3/2014 9:54,California Ave Caltrain Station,36,50,Subscriber,94102
436048,273,9/3/2014 9:40,San Jose Diridon Caltrain Station,2,9/3/2014 9:45,Adobe on Almaden,5,37,Subscriber,94002
436047,299,9/3/2014 9:39,Davis at Jackson,42,9/3/2014 9:44,Embarcadero at Folsom,51,438,Subscriber,94105
436046,198,9/3/2014 9:38,Palo Alto Caltrain Station,34,9/3/2014 9:41,Cowper at University,37,60,Subscriber,94133
436045,558,9/3/2014 9:38,Japantown,9,9/3/2014 9:47,MLK Library,11,129,Subscriber,94551
436044,291,9/3/2014 9:37,Harry Bridges Plaza (Ferry Building),50,9/3/2014 9:42,Embarcadero at Vallejo,48,463,Subscriber,94116
436043,634,9/3/2014 9:37,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:48,Steuart at Market,74,580,Subscriber,94301
436042,269,9/3/2014 9:37,Market at Sansome,77,9/3/2014 9:41,2nd at South Park,64,390,Subscriber,94702
436041,619,9/3/2014 9:35,Beale at Market,56,9/3/2014 9:46,San Francisco Caltrain (Townsend at 4th),70,280,Subscriber,94609
436040,484,9/3/2014 9:35,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:43,Harry Bridges Plaza (Ferry Building),50,709,Subscriber,94107
436039,791,9/3/2014 9:33,Ryland Park,84,9/3/2014 9:46,Japantown,9,223,Subscriber,95110
436038,540,9/3/2014 9:33,Embarcadero at Sansome,60,9/3/2014 9:42,Mechanics Plaza (Market at Battery),75,512,Subscriber,94111
436037,243,9/3/2014 9:33,Townsend at 7th,65,9/3/2014 9:37,San Francisco Caltrain (Townsend at 4th),70,448,Subscriber,94107
436030,497,9/3/2014 9:32,Harry Bridges Plaza (Ferry Building),50,9/3/2014 9:41,2nd at Townsend,61,455,Subscriber,94044
436029,164,9/3/2014 9:32,Davis at Jackson,42,9/3/2014 9:35,Broadway St at Battery St,82,415,Subscriber,94536
436028,713,9/3/2014 9:32,Davis at Jackson,42,9/3/2014 9:44,2nd at Townsend,61,359,Subscriber,94111
436027,202,9/3/2014 9:31,Howard at 2nd,63,9/3/2014 9:34,2nd at South Park,64,493,Subscriber,94602
436026,258,9/3/2014 9:31,Mechanics Plaza (Market at Battery),75,9/3/2014 9:35,Market at 4th,76,96,Subscriber,94501
436024,312,9/3/2014 9:31,San Jose Diridon Caltrain Station,2,9/3/2014 9:36,Santa Clara at Almaden,4,122,Subscriber,94103
436023,1557,9/3/2014 9:30,Washington at Kearny,46,9/3/2014 9:56,San Francisco Caltrain 2 (330 Townsend),69,462,Subscriber,94107
436022,376,9/3/2014 9:30,Market at Sansome,77,9/3/2014 9:36,2nd at South Park,64,401,Subscriber,94501
436021,198,9/3/2014 9:30,Temporary Transbay Terminal (Howard at Beale),55,9/3/2014 9:34,Mechanics Plaza (Market at Battery),75,325,Subscriber,94117
436020,424,9/3/2014 9:30,Embarcadero at Sansome,60,9/3/2014 9:37,Harry Bridges Plaza (Ferry Building),50,382,Subscriber,94709
436019,959,9/3/2014 9:30,Market at Sansome,77,9/3/2014 9:46,San Francisco Caltrain (Townsend at 4th),70,320,Subscriber,94549
436018,458,9/3/2014 9:29,Powell Street BART,39,9/3/2014 9:37,Howard at 2nd,63,331,Subscriber,94117
436017,428,9/3/2014 9:29,Mechanics Plaza (Market at Battery),75,9/3/2014 9:36,Broadway St at Battery St,82,478,Subscriber,94132
436016,526,9/3/2014 9:29,Market at 10th,67,9/3/2014 9:38,Powell at Post (Union Square),71,503,Subscriber,94102
436015,514,9/3/2014 9:29,2nd at Townsend,61,9/3/2014 9:37,Market at Sansome,77,481,Subscriber,94109
436014,544,9/3/2014 9:29,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:38,Embarcadero at Folsom,51,583,Subscriber,94107
436011,806,9/3/2014 9:28,Market at 10th,67,9/3/2014 9:42,Embarcadero at Folsom,51,374,Subscriber,94804
436010,693,9/3/2014 9:28,Market at 10th,67,9/3/2014 9:39,2nd at South Park,64,483,Subscriber,94102
436007,699,9/3/2014 9:26,Broadway St at Battery St,82,9/3/2014 9:38,2nd at Townsend,61,586,Subscriber,94107
436006,71,9/3/2014 9:26,Market at 10th,67,9/3/2014 9:27,Market at 10th,67,483,Subscriber,94102
436005,345,9/3/2014 9:25,Embarcadero at Folsom,51,9/3/2014 9:31,Broadway St at Battery St,82,591,Subscriber,94618
436004,243,9/3/2014 9:25,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:29,Townsend at 7th,65,362,Subscriber,95129
436002,444,9/3/2014 9:25,Steuart at Market,74,9/3/2014 9:32,Embarcadero at Sansome,60,512,Subscriber,94131
435996,735,9/3/2014 9:24,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:37,Market at 10th,67,544,Subscriber,95119
435993,495,9/3/2014 9:20,Civic Center BART (7th at Market),72,9/3/2014 9:28,Townsend at 7th,65,542,Subscriber,94596
435992,341,9/3/2014 9:23,Grant Avenue at Columbus Avenue,73,9/3/2014 9:29,Beale at Market,56,280,Subscriber,94133
435991,501,9/3/2014 9:23,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:31,Market at Sansome,77,556,Subscriber,95051
435988,782,9/3/2014 9:22,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:35,Davis at Jackson,42,438,Subscriber,94085
435985,507,9/3/2014 9:22,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:31,Market at Sansome,77,447,Subscriber,94062
435984,370,9/3/2014 9:21,Steuart at Market,74,9/3/2014 9:27,Howard at 2nd,63,610,Subscriber,94920
435983,483,9/3/2014 9:20,Mechanics Plaza (Market at Battery),75,9/3/2014 9:28,Civic Center BART (7th at Market),72,479,Subscriber,94609
435980,1257,9/3/2014 9:19,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:40,2nd at Townsend,61,109,Subscriber,95014
435976,271,9/3/2014 9:18,2nd at Folsom,62,9/3/2014 9:22,Embarcadero at Folsom,51,500,Subscriber,94158
435973,248,9/3/2014 9:15,Post at Kearny,47,9/3/2014 9:19,Market at 4th,76,352,Subscriber,94608
435972,684,9/3/2014 9:17,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:29,Temporary Transbay Terminal (Howard at Beale),55,325,Subscriber,94086
435971,273,9/3/2014 9:17,Mechanics Plaza (Market at Battery),75,9/3/2014 9:21,Embarcadero at Folsom,51,441,Subscriber,94121
435969,430,9/3/2014 9:16,Powell Street BART,39,9/3/2014 9:24,San Francisco Caltrain 2 (330 Townsend),69,544,Subscriber,94544
435968,139,9/3/2014 9:16,Steuart at Market,74,9/3/2014 9:19,Embarcadero at Folsom,51,424,Subscriber,94705
435967,265,9/3/2014 9:15,Powell at Post (Union Square),71,9/3/2014 9:20,Commercial at Montgomery,45,422,Subscriber,94109
435966,756,9/3/2014 9:15,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:28,Broadway St at Battery St,82,375,Subscriber,94022
435965,741,9/3/2014 9:15,San Francisco Caltrain 2 (330 Townsend),69,9/3/2014 9:28,Commercial at Montgomery,45,593,Subscriber,94043
435964,1009,9/3/2014 9:15,Powell Street BART,39,9/3/2014 9:32,San Francisco Caltrain (Townsend at 4th),70,709,Subscriber,94709
435963,990,9/3/2014 9:15,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:31,Mechanics Plaza (Market at Battery),75,428,Subscriber,94403
435962,787,9/3/2014 9:15,Steuart at Market,74,9/3/2014 9:28,San Francisco Caltrain (Townsend at 4th),70,580,Subscriber,94611
435961,401,9/3/2014 9:15,Mechanics Plaza (Market at Battery),75,9/3/2014 9:21,Broadway St at Battery St,82,193,Subscriber,94602
435960,247,9/3/2014 9:14,San Antonio Caltrain Station,29,9/3/2014 9:18,San Antonio Shopping Center,31,163,Subscriber,94115
435959,686,9/3/2014 9:14,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:26,Spear at Folsom,49,259,Subscriber,94028
435958,443,9/3/2014 9:14,Harry Bridges Plaza (Ferry Building),50,9/3/2014 9:21,2nd at Townsend,61,285,Subscriber,94579
435957,779,9/3/2014 9:14,South Van Ness at Market,66,9/3/2014 9:27,Mechanics Plaza (Market at Battery),75,622,Subscriber,94103
435956,1047,9/3/2014 9:06,Golden Gate at Polk,59,9/3/2014 9:23,Commercial at Montgomery,45,459,Subscriber,94102
435955,777,9/3/2014 9:05,Golden Gate at Polk,59,9/3/2014 9:18,Yerba Buena Center of the Arts (3rd @ Howard),68,328,Subscriber,94102
435954,620,9/3/2014 9:14,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:24,Washington at Kearny,46,603,Subscriber,94087
435953,427,9/3/2014 9:14,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:21,5th at Howard,57,426,Subscriber,94306
435951,442,9/3/2014 9:13,San Jose Diridon Caltrain Station,2,9/3/2014 9:21,St James Park,13,708,Subscriber,94105
435950,670,9/3/2014 9:13,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:24,Embarcadero at Folsom,51,546,Subscriber,94087
435949,850,9/3/2014 9:13,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:27,Clay at Battery,41,343,Subscriber,94025
435948,932,9/3/2014 9:13,South Van Ness at Market,66,9/3/2014 9:28,Embarcadero at Vallejo,48,324,Subscriber,94103
435947,240,9/3/2014 9:13,Redwood City Caltrain Station,22,9/3/2014 9:17,Mezes Park,83,704,Subscriber,94010
435946,533,9/3/2014 9:13,South Van Ness at Market,66,9/3/2014 9:22,San Francisco Caltrain 2 (330 Townsend),69,447,Subscriber,94107
435945,679,9/3/2014 9:13,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:24,Market at Sansome,77,367,Subscriber,95051
435944,318,9/3/2014 9:12,Beale at Market,56,9/3/2014 9:17,Broadway St at Battery St,82,586,Subscriber,94131
435943,675,9/3/2014 9:12,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:23,Powell Street BART,39,530,Subscriber,94040
435942,483,9/3/2014 9:12,Embarcadero at Bryant,54,9/3/2014 9:20,Mechanics Plaza (Market at Battery),75,96,Subscriber,94105
435940,688,9/3/2014 9:11,San Francisco City Hall,58,9/3/2014 9:23,San Francisco Caltrain 2 (330 Townsend),69,583,Subscriber,94102
435939,508,9/3/2014 9:11,Market at 10th,67,9/3/2014 9:19,Market at Sansome,77,630,Subscriber,94102
435938,728,9/3/2014 9:10,San Francisco Caltrain (Townsend at 4th),70,9/3/2014 9:22,Steuart at Market,74,512,Subscriber,94158
435937,1175,9/3/2014 9:10,Harry Bridges Plaza (Ferry Building),50,9/3/2014 9:29,Embarcadero at Sansome,60,522,Subscriber,94709
435936,399,9/3/2014 9:09,Temporary Transbay Terminal (Howard at Beale),55,9/3/2014 9:16,Broadway St at Battery St,82,277,Subscriber,94609
435935,1149,9/3/2014 9:09,Davis at Jackson,42,9/3/2014 9:28,Townsend at 7th,65,310,Subscriber,94133
435934,605,9/3/2014 9:09,Beale at Market,56,9/3/2014 9:19,Grant Avenue at Columbus Avenue,73,280,Subscriber,94708
435933,793,9/3/2014 9:09,Market at 10th,67,9/3/2014 9:22,Commercial at Montgomery,45,599,Subscriber,94107
435932,362,9/3/2014 9:09,Temporary Transbay Terminal (Howard at Beale),55,9/3/2014 9:15,5th at Howard,57,598,Subscriber,94610
435931,387,9/3/2014 9:08,Beale at Market,56,9/3/2014 9:14,Washington at Kearny,46,519,Subscriber,94133
435930,550,9/3/2014 9:08,Howard at 2nd,63,9/3/2014 9:17,Townsend at 7th,65,313,Subscriber,94901
435929,445,9/3/2014 9:07,Powell at Post (Union Square),71,9/3/2014 9:14,San Francisco Caltrain (Townsend at 4th),70,428,Subscriber,94115
435928,789,9/3/2014 9:05,2nd at Townsend,61,9/3/2014 9:19,Clay at Battery,41,269,Subscriber,94025
435926,612,9/3/2014 8:55,Golden Gate at Polk,59,9/3/2014 9:05,Townsend at 7th,65,629,Subscriber,94118
435925,366,9/3/2014 9:05,Mountain View City Hall,27,9/3/2014 9:11,Mountain View Caltrain Station,28,57,Subscriber,94041
435924,507,9/3/2014 9:05,San Jose Diridon Caltrain Station,2,9/3/2014 9:13,San Pedro Square,6,116,Subscriber,94110
